Input_Size,Time_Taken
24691,7293000
24701,0
24711,8870000
24721,0
24731,4430000
24741,0
24751,0
24761,11359000
24771,0
24781,7361000
24791,0
24801,9338000
24811,0
24821,5618000
24831,3262000
24841,0
24851,7878000
24861,5685000
24871,0
24881,0
24891,11842000
24901,5739000
24911,0
24921,0
24931,12694000
24941,5462000
24951,0
24961,0
24971,8403000
24981,4910000
24991,2191000
25001,0
25011,9037000
25021,721000
25031,5115000
25041,0
25051,0
25061,11393000
25071,4613000
25081,900000
25091,3845000
25101,4607000
25111,3494000
25121,4990000
25131,0
25141,0
25151,0
25161,4872000
25171,2005000
25181,0
25191,9551000
25201,5483000
25211,0
25221,0
25231,11483000
25241,0
25251,5276000
25261,0
25271,8956000
25281,2236000
25291,5527000
25301,0
25311,8049000
25321,3683000
25331,4244000
25341,4794000
25351,3347000
25361,5062000
25371,4801000
25381,0
25391,12002000
25401,0
25411,0
25421,7258000
25431,0
25441,9473000
25451,0
25461,4827000
25471,0
25481,10168000
25491,3844000
25501,2209000
25511,0
25521,10797000
25531,877000
25541,0
25551,0
25561,0
25571,8116000
25581,0
25591,7675000
25601,3533000
25611,0
25621,7039000
25631,943000
25641,0
25651,8777000
25661,5702000
25671,3466000
25681,0
25691,932000
25701,6210000
25711,0
25721,0
25731,12315000
25741,3180000
25751,0
25761,0
25771,10508000
25781,3838000
25791,0
25801,0
25811,11606000
25821,4012000
25831,4294000
25841,0
25851,7381000
25861,3767000
25871,0
25881,0
25891,8937000
25901,2647000
25911,2502000
25921,0
25931,0
25941,11545000
25951,6188000
25961,0
25971,0
25981,10759000
25991,5012000
26001,0
26011,0
26021,11100000
26031,5218000
26041,0
26051,0
26061,9301000
26071,2304000
26081,5347000
26091,0
26101,5090000
26111,3231000
26121,4845000
26131,0
26141,0
26151,11125000
26161,0
26171,4899000
26181,0
26191,10232000
26201,0
26211,5498000
26221,0
26231,0
26241,11490000
26251,4869000
26261,0
26271,9284000
26281,2267000
26291,6371000
26301,0
26311,0
26321,10381000
26331,5540000
26341,5201000
26351,5038000
26361,855000
26371,6024000
26381,0
26391,0
26401,2100000
26411,5983000
26421,3598000
26431,7605000
26441,0
26451,7418000
26461,0
26471,0
26481,0
26491,2271000
26501,1742000
26511,3280000
26521,4847000
26531,0
26541,0
26551,9559000
26561,3164000
26571,0
26581,0
26591,5012000
26601,3010000
26611,0
26621,8154000
26631,7607000
26641,5965000
26651,3576000
26661,4218000
26671,3482000
26681,2962000
26691,6093000
26701,4009000
26711,4002000
26721,3330000
26731,6358000
26741,2003000
26751,2002000
26761,3649000
26771,0
26781,0
26791,0
26801,11234000
26811,5008000
26821,0
26831,8877000
26841,6546000
26851,2312000
26861,0
26871,0
26881,0
26891,7350000
26901,0
26911,9288000
26921,0
26931,0
26941,0
26951,9772000
26961,5079000
26971,3591000
26981,1743000
26991,2328000
27001,5955000
27011,0
27021,0
27031,11401000
27041,5088000
27051,0
27061,5406000
27071,5380000
27081,0
27091,0
27101,0
27111,11190000
27121,5400000
27131,0
27141,9014000
27151,2432000
27161,2007000
27171,4009000
27181,2002000
27191,3252000
27201,0
27211,4885000
27221,0
27231,7875000
27241,610000
27251,6435000
27261,4004000
27271,2001000
27281,1413000
27291,4612000
27301,0
27311,7290000
27321,5273000
27331,2875000
27341,0
27351,0
27361,11227000
27371,6890000
27381,2011000
27391,4020000
27401,3924000
27411,0
27421,5820000
27431,0
27441,11700000
27451,4522000
27461,0
27471,0
27481,11573000
27491,26748000
27501,6541000
27511,5194000
27521,0
27531,13501000
27541,3086000
27551,2352000
27561,0
27571,0
27581,5433000
27591,0
27601,10385000
27611,771000
27621,7627000
27631,0
27641,9189000
27651,0
27661,7391000
27671,0
27681,8282000
27691,995000
27701,0
27711,0
27721,4713000
27731,8507000
27741,5509000
27751,4005000
27761,2969000
27771,0
27781,0
27791,0
27801,16625000
27811,6772000
27821,8409000
27831,3782000
27841,4614000
27851,0
27861,9574000
27871,2494000
27881,0
27891,0
27901,16658000
27911,0
27921,0
27931,1631000
27941,5025000
27951,2346000
27961,0
27971,8712000
27981,5749000
27991,6009000
28001,4004000
28011,4003000
28021,3646000
28031,0
28041,8519000
28051,0
28061,8334000
28071,0
28081,0
28091,12618000
28101,8159000
28111,7966000
28121,5304000
28131,3810000
28141,6013000
28151,4879000
28161,0
28171,0
28181,11815000
28191,5009000
28201,0
28211,8703000
28221,0
28231,6646000
28241,0
28251,8149000
28261,3196000
28271,0
28281,0
28291,11631000
28301,2858000
28311,2959000
28321,0
28331,10066000
28341,2410000
28351,3874000
28361,0
28371,9718000
28381,2515000
28391,4565000
28401,0
28411,8706000
28421,3375000
28431,7936000
28441,4005000
28451,3747000
28461,963000
28471,7862000
28481,0
28491,11004000
28501,3524000
28511,0
28521,9743000
28531,1081000
28541,5861000
28551,0
28561,10743000
28571,0
28581,0
28591,7830000
28601,3952000
28611,3130000
28621,0
28631,8851000
28641,8032000
28651,2225000
28661,0
28671,0
28681,0
28691,7263000
28701,0
28711,9883000
28721,4395000
28731,0
28741,0
28751,11515000
28761,4952000
28771,0
28781,0
28791,11968000
28801,5220000
28811,0
28821,8249000
28831,3572000
28841,4497000
28851,0
28861,0
28871,12568000
28881,4133000
28891,0
28901,0
28911,14266000
28921,2595000
28931,0
28941,0
28951,14127000
28961,2005000
28971,0
28981,15183000
28991,0
29001,0
29011,7406000
29021,2733000
29031,5789000
29041,4516000
29051,668000
29061,0
29071,12128000
29081,1144000
29091,4742000
29101,0
29111,10795000
29121,0
29131,5786000
29141,0
29151,10924000
29161,4991000
29171,0
29181,7552000
29191,3880000
29201,5232000
29211,0
29221,13481000
29231,4497000
29241,0
29251,11302000
29261,0
29271,6637000
29281,0
29291,10019000
29301,2889000
29311,0
29321,8959000
29331,939000
29341,5197000
29351,0
29361,11342000
29371,5107000
29381,0
29391,10751000
29401,1194000
29411,4163000
29421,0
29431,8108000
29441,8439000
29451,0
29461,8849000
29471,3299000
29481,4921000
29491,0
29501,0
29511,10827000
29521,6241000
29531,0
29541,10404000
29551,4919000
29561,4264000
29571,3744000
29581,3914000
29591,2343000
29601,0
29611,0
29621,4821000
29631,0
29641,0
29651,11871000
29661,5989000
29671,0
29681,10824000
29691,0
29701,5550000
29711,0
29721,11072000
29731,5134000
29741,0
29751,0
29761,10786000
29771,4661000
29781,0
29791,0
29801,13474000
29811,5406000
29821,4004000
29831,3489000
29841,4864000
29851,0
29861,9780000
29871,2097000
29881,4567000
29891,0
29901,9854000
29911,2391000
29921,5095000
29931,0
29941,7905000
29951,4642000
29961,0
29971,0
29981,11656000
29991,5252000
30001,0
30011,9643000
30021,669000
30031,6820000
30041,0
30051,10705000
30061,4392000
30071,0
30081,9092000
30091,3883000
30101,2420000
30111,0
30121,10422000
30131,6199000
30141,0
30151,8101000
30161,0
30171,10062000
30181,0
30191,0
30201,0
30211,7735000
30221,3744000
30231,3003000
30241,6450000
30251,0
30261,8509000
30271,5616000
30281,0
30291,0
30301,2125000
30311,6112000
30321,7697000
30331,2891000
30341,6831000
30351,0
30361,9999000
30371,4626000
30381,544000
30391,0
30401,11513000
30411,6132000
30421,0
30431,0
30441,10784000
30451,0
30461,0
30471,12814000
30481,4018000
30491,0
30501,0
30511,5122000
30521,3509000
30531,0
30541,8449000
30551,2056000
30561,6411000
30571,0
30581,13822000
30591,3414000
30601,0
30611,9494000
30621,4934000
30631,4005000
30641,2001000
30651,4821000
30661,0
30671,9380000
30681,2321000
30691,4005000
30701,4003000
30711,4004000
30721,4284000
30731,2003000
30741,0
30751,5787000
30761,3386000
30771,2002000
30781,3232000
30791,5106000
30801,0
30811,0
30821,12392000
30831,0
30841,9684000
30851,3743000
30861,2002000
30871,6925000
30881,0
30891,9274000
30901,3343000
30911,3574000
30921,0
30931,12172000
30941,4064000
30951,0
30961,12136000
30971,5571000
30981,0
30991,2982000
31001,4365000
31011,8469000
31021,5904000
31031,1496000
31041,8399000
31051,2825000
31061,5465000
31071,0
31081,5446000
31091,4839000
31101,4340000
31111,3744000
31121,1717000
31131,5189000
31141,0
31151,10345000
31161,4007000
31171,1383000
31181,0
31191,11454000
31201,5274000
31211,0
31221,8442000
31231,3597000
31241,0
31251,0
31261,12206000
31271,5751000
31281,4005000
31291,4004000
31301,6351000
31311,2048000
31321,0
31331,5394000
31341,6163000
31351,4005000
31361,3714000
31371,4582000
31381,0
31391,8010000
31401,8524000
31411,0
31421,12421000
31431,0
31441,0
31451,0
31461,11444000
31471,0
31481,6652000
31491,0
31501,9660000
31511,4784000
31521,0
31531,9425000
31541,6558000
31551,737000
31561,11646000
31571,3695000
31581,0
31591,0
31601,5177000
31611,2759000
31621,10171000
31631,6320000
31641,0
31651,9382000
31661,5567000
31671,0
31681,0
31691,12407000
31701,4832000
31711,0
31721,10590000
31731,5264000
31741,0
31751,0
31761,12407000
31771,4327000
31781,0
31791,8723000
31801,3493000
31811,5653000
31821,0
31831,0
31841,11155000
31851,5761000
31861,0
31871,11246000
31881,4089000
31891,0
31901,13094000
31911,3086000
31921,0
31931,11418000
31941,0
31951,5321000
31961,0
31971,10829000
31981,4575000
31991,0
32001,4733000
32011,4181000
32021,0
32031,12688000
32041,5171000
32051,0
32061,0
32071,6366000
32081,0
32091,0
32101,11713000
32111,0
32121,6196000
32131,0
32141,12097000
32151,0
32161,9421000
32171,5185000
32181,0
32191,0
32201,5335000
32211,1818000
32221,0
32231,12229000
32241,5208000
32251,0
32261,0
32271,14328000
32281,0
32291,0
32301,12777000
32311,3281000
32321,0
32331,11900000
32341,4412000
32351,0
32361,0
32371,2500000
32381,4068000
32391,0
32401,11926000
32411,6918000
32421,0
32431,9764000
32441,4496000
32451,0
32461,10238000
32471,5907000
32481,0
32491,12238000
32501,4212000
32511,0
32521,9315000
32531,0
32541,5406000
32551,8415000
32561,2749000
32571,7222000
32581,3744000
32591,4436000
32601,4141000
32611,0
32621,8269000
32631,5478000
32641,2933000
32651,7453000
32661,4434000
32671,5814000
32681,0
32691,0
32701,11994000
32711,7059000
32721,0
32731,8572000
32741,4573000
32751,0
32761,10311000
32771,8623000
32781,0
32791,9139000
32801,4080000
32811,0
32821,10040000
32831,7501000
32841,1722000
32851,10342000
32861,5731000
32871,0
32881,11442000
32891,3988000
32901,0
32911,10777000
32921,0
32931,5569000
32941,0
32951,14136000
32961,2174000
32971,0
32981,9474000
32991,8939000
33001,4004000
33011,3737000
33021,6725000
33031,4097000
33041,3743000
33051,4700000
33061,4007000
33071,5007000
33081,5454000
33091,5231000
33101,4004000
33111,5626000
33121,3959000
33131,4006000
33141,3482000
33151,4814000
33161,0
33171,12214000
33181,5252000
33191,5485000
33201,4343000
33211,0
33221,7135000
33231,8044000
33241,5926000
33251,0
33261,11897000
33271,7004000
33281,0
33291,9521000
33301,0
33311,8459000
33321,8067000
33331,5579000
33341,0
33351,11027000
33361,5486000
33371,0
33381,11271000
33391,0
33401,0
33411,8049000
33421,6008000
33431,2605000
33441,0
33451,2971000
33461,0
33471,0
33481,12595000
33491,3746000
33501,0
33511,10946000
33521,2505000
33531,4891000
33541,0
33551,4275000
33561,2947000
33571,8819000
33581,3838000
33591,1416000
33601,8448000
33611,3860000
33621,0
33631,9842000
33641,4709000
33651,4474000
33661,5746000
33671,3579000
33681,5707000
33691,0
33701,0
33711,12276000
33721,0
33731,9579000
33741,4809000
33751,0
33761,11573000
33771,0
33781,0
33791,11062000
33801,5826000
33811,0
33821,0
33831,14127000
33841,0
33851,10150000
33861,591000
33871,0
33881,0
33891,15093000
33901,3980000
33911,0
33921,9041000
33931,8470000
33941,0
33951,9555000
33961,4020000
33971,0
33981,11323000
33991,5637000
34001,0
34011,10766000
34021,5046000
34031,0
34041,9442000
34051,8027000
34061,1456000
34071,0
34081,0
34091,0
34101,0
34111,13836000
34121,1847000
34131,0
34141,13924000
34151,3879000
34161,0
34171,11548000
34181,5291000
34191,0
34201,10773000
34211,5048000
34221,38329000
34231,4005000
34241,10025000
34251,2515000
34261,6517000
34271,7718000
34281,9566000
34291,0
34301,6650000
34311,0
34321,10152000
34331,4581000
34341,0
34351,12524000
34361,5761000
34371,0
34381,14234000
34391,4015000
34401,4004000
34411,3183000
34421,6682000
34431,0
34441,8517000
34451,7579000
34461,4005000
34471,5348000
34481,4953000
34491,0
34501,11691000
34511,4500000
34521,0
34531,11527000
34541,5123000
34551,0
34561,13174000
34571,4549000
34581,0
34591,11150000
34601,3966000
34611,0
34621,10888000
34631,6059000
34641,0
34651,10122000
34661,6396000
34671,4009000
34681,3482000
34691,6294000
34701,5318000
34711,5849000
34721,8027000
34731,4009000
34741,5190000
34751,0
34761,10820000
34771,6455000
34781,3747000
34791,5746000
34801,6339000
34811,0
34821,10945000
34831,4727000
34841,0
34851,8078000
34861,8229000
34871,3026000
34881,8849000
34891,4256000
34901,4009000
34911,4003000
34921,1790000
34931,6691000
34941,0
34951,9316000
34961,5039000
34971,0
34981,9779000
34991,5037000
35001,0
35011,13222000
35021,3106000
35031,0
35041,14729000
35051,3601000
35061,7556000
35071,5968000
35081,6779000
35091,5448000
35101,3923000
35111,0
35121,12095000
35131,4246000
35141,0
35151,9450000
35161,3238000
35171,3894000
35181,0
35191,11765000
35201,5659000
35211,0
35221,11071000
35231,5430000
35241,0
35251,11934000
35261,4373000
35271,0
35281,12486000
35291,6326000
35301,9324000
35311,7362000
35321,0
35331,14008000
35341,1134000
35351,0
35361,5457000
35371,5013000
35381,8277000
35391,4453000
35401,0
35411,9839000
35421,5097000
35431,1002000
35441,8644000
35451,3045000
35461,4125000
35471,0
35481,12444000
35491,4780000
35501,0
35511,8525000
35521,0
35531,8081000
35541,7886000
35551,3266000
35561,5542000
35571,0
35581,0
35591,0
35601,0
35611,0
35621,12250000
35631,4401000
35641,0
35651,12339000
35661,4370000
35671,0
35681,2685000
35691,4789000
35701,0
35711,12103000
35721,4520000
35731,0
35741,11214000
35751,4884000
35761,0
35771,11599000
35781,5303000
35791,4006000
35801,5384000
35811,5110000
35821,0
35831,12606000
35841,4901000
35851,0
35861,4567000
35871,4726000
35881,0
35891,11429000
35901,4222000
35911,10804000
35921,733000
35931,6668000
35941,8384000
35951,6609000
35961,0
35971,10956000
35981,3739000
35991,0
36001,11220000
36011,0
36021,5158000
36031,8114000
36041,5515000
36051,0
36061,12389000
36071,6568000
36081,4007000
36091,3224000
36101,5542000
36111,4004000
36121,5735000
36131,4008000
36141,4003000
36151,4805000
36161,838000
36171,11658000
36181,3495000
36191,10299000
36201,7450000
36211,4008000
36221,5483000
36231,6153000
36241,5748000
36251,3480000
36261,5663000
36271,0
36281,0
36291,6249000
36301,4210000
36311,3745000
36321,8526000
36331,1079000
36341,12355000
36351,6040000
36361,4798000
36371,5581000
36381,0
36391,8865000
36401,4858000
36411,0
36421,10873000
36431,4794000
36441,0
36451,11786000
36461,4398000
36471,0
36481,12973000
36491,5419000
36501,0
36511,14225000
36521,4896000
36531,4004000
36541,5035000
36551,5935000
36561,3744000
36571,7276000
36581,5013000
36591,0
36601,9805000
36611,4115000
36621,0
36631,11182000
36641,4635000
36651,0
36661,11924000
36671,4529000
36681,2004000
36691,7691000
36701,4675000
36711,3745000
36721,5219000
36731,7039000
36741,0
36751,10668000
36761,4005000
36771,0
36781,9253000
36791,6338000
36801,0
36811,9526000
36821,4387000
36831,4130000
36841,5946000
36851,4257000
36861,3006000
36871,0
36881,16729000
36891,4008000
36901,5747000
36911,7643000
36921,0
36931,10828000
36941,7209000
36951,4006000
36961,4255000
36971,5146000
36981,0
36991,2586000
37001,5824000
37011,4005000
37021,5583000
37031,4767000
37041,0
37051,11074000
37061,5172000
37071,6330000
37081,5350000
37091,3919000
37101,0
37111,12427000
37121,4150000
37131,9591000
37141,992000
37151,5333000
37161,8037000
37171,6621000
37181,0
37191,15158000
37201,0
37211,0
37221,16362000
37231,0
37241,11848000
37251,4964000
37261,0
37271,13459000
37281,3618000
37291,8402000
37301,4738000
37311,2096000
37321,0
37331,15432000
37341,4007000
37351,3480000
37361,7238000
37371,4009000
37381,6005000
37391,4129000
37401,0
37411,12118000
37421,4416000
37431,4006000
37441,6245000
37451,2959000
37461,0
37471,0
37481,5406000
37491,6424000
37501,5704000
37511,4888000
37521,9902000
37531,595000
37541,0
37551,11350000
37561,5031000
37571,6291000
37581,4594000
37591,4897000
37601,0
37611,4388000
37621,4969000
37631,3745000
37641,2140000
37651,6324000
37661,8024000
37671,6282000
37681,0
37691,9474000
37701,7222000
37711,0
37721,11698000
37731,5136000
37741,0
37751,721000
37761,0
37771,9655000
37781,1615000
37791,6346000
37801,8213000
37811,8350000
37821,6137000
37831,4320000
37841,7350000
37851,4006000
37861,5251000
37871,3434000
37881,0
37891,13895000
37901,2178000
37911,9650000
37921,6217000
37931,0
37941,12000000
37951,5168000
37961,0
37971,10169000
37981,5992000
37991,0
38001,1329000
38011,5432000
38021,9171000
38031,2515000
38041,4244000
38051,4194000
38061,4509000
38071,3745000
38081,6488000
38091,5713000
38101,0
38111,12052000
38121,6115000
38131,5747000
38141,4046000
38151,5811000
38161,0
38171,10029000
38181,8420000
38191,6230000
38201,7983000
38211,0
38221,11415000
38231,3913000
38241,0
38251,12022000
38261,6333000
38271,0
38281,10248000
38291,4836000
38301,0
38311,6534000
38321,1705000
38331,7756000
38341,5793000
38351,6307000
38361,3744000
38371,6780000
38381,4999000
38391,4005000
38401,4767000
38411,0
38421,0
38431,5256000
38441,4005000
38451,5882000
38461,5501000
38471,0
38481,3364000
38491,4186000
38501,8394000
38511,3430000
38521,5448000
38531,0
38541,17130000
38551,1591000
38561,9575000
38571,3962000
38581,0
38591,11744000
38601,5198000
38611,0
38621,8089000
38631,8545000
38641,0
38651,14491000
38661,5212000
38671,5264000
38681,6226000
38691,5008000
38701,5746000
38711,5596000
38721,0
38731,10811000
38741,5290000
38751,6094000
38761,5848000
38771,3968000
38781,0
38791,13312000
38801,7015000
38811,5746000
38821,7172000
38831,5072000
38841,5505000
38851,7612000
38861,6142000
38871,5158000
38881,6228000
38891,6007000
38901,37155000
38911,10141000
38921,6946000
38931,5859000
38941,0
38951,10187000
38961,3222000
38971,0
38981,11641000
38991,5790000
39001,9127000
39011,6763000
39021,0
39031,12833000
39041,6978000
39051,5747000
39061,3708000
39071,6757000
39081,5507000
39091,7321000
39101,2552000
39111,3485000
39121,5017000
39131,0
39141,12527000
39151,0
39161,0
39171,8310000
39181,8228000
39191,5747000
39201,3518000
39211,5716000
39221,0
39231,3204000
39241,5926000
39251,4574000
39261,6276000
39271,6885000
39281,3743000
39291,7113000
39301,0
39311,10588000
39321,4195000
39331,0
39341,12798000
39351,2948000
39361,0
39371,11987000
39381,5237000
39391,8242000
39401,7889000
39411,8248000
39421,5607000
39431,2814000
39441,0
39451,14480000
39461,2004000
39471,9124000
39481,4502000
39491,0
39501,11732000
39511,7778000
39521,6812000
39531,5439000
39541,8043000
39551,8226000
39561,0
39571,12887000
39581,2545000
39591,0
39601,5217000
39611,0
39621,11569000
39631,947000
39641,6076000
39651,8114000
39661,7000000
39671,0
39681,11118000
39691,5516000
39701,7898000
39711,3238000
39721,5180000
39731,0
39741,5077000
39751,0
39761,11555000
39771,5938000
39781,0
39791,14247000
39801,4059000
39811,9205000
39821,7698000
39831,4827000
39841,5021000
39851,3967000
39861,0
39871,5100000
39881,1201000
39891,9828000
39901,5616000
39911,2059000
39921,13521000
39931,6113000
39941,4746000
39951,8467000
39961,0
39971,10822000
39981,5715000
39991,0
40001,11506000
40011,4447000
40021,10415000
40031,0
40041,7551000
40051,10874000
40061,2968000
40071,0
40081,12999000
40091,5076000
40101,0
40111,11871000
40121,6956000
40131,8453000
40141,5644000
40151,0
40161,14474000
40171,6012000
40181,5439000
40191,5818000
40201,9023000
40211,7153000
40221,5484000
40231,6534000
40241,7196000
40251,5745000
40261,5891000
40271,0
40281,4698000
40291,0
40301,15188000
40311,5342000
40321,6195000
40331,6060000
40341,0
40351,16756000
40361,0
40371,10218000
40381,4780000
40391,0
40401,11967000
40411,5808000
40421,0
40431,10755000
40441,8973000
40451,4745000
40461,5728000
40471,0
40481,6322000
40491,2561000
40501,0
40511,17406000
40521,0
40531,10720000
40541,0
40551,12449000
40561,6528000
40571,5082000
40581,6322000
40591,5035000
40601,0
40611,10011000
40621,6337000
40631,0
40641,11974000
40651,3740000
40661,9585000
40671,3452000
40681,9347000
40691,7086000
40701,0
40711,4004000
40721,1030000
40731,0
40741,15747000
40751,5370000
40761,5747000
40771,7146000
40781,0
40791,12556000
40801,4853000
40811,2273000
40821,0
40831,12036000
40841,8077000
40851,8808000
40861,0
40871,7790000
40881,9145000
40891,0
40901,0
40911,19100000
40921,4245000
40931,7609000
40941,4166000
40951,4054000
40961,7072000
40971,5006000
40981,6318000
40991,5258000
41001,8265000
41011,1887000
41021,0
41031,9285000
41041,0
41051,0
41061,8114000
41071,0
41081,5736000
41091,0
41101,6067000
41111,1706000
41121,9670000
41131,6930000
41141,0
41151,9377000
41161,7783000
41171,8997000
41181,6733000
41191,8356000
41201,2806000
41211,7800000
41221,6775000
41231,0
41241,1633000
41251,9552000
41261,6570000
41271,4180000
41281,3830000
41291,0
41301,14665000
41311,6212000
41321,4004000
41331,4114000
41341,0
41351,13671000
41361,1267000
41371,10932000
41381,5746000
41391,4727000
41401,5517000
41411,6487000
41421,9223000
41431,6059000
41441,3565000
41451,0
41461,14156000
41471,9361000
41481,6321000
41491,0
41501,8066000
41511,9505000
41521,8604000
41531,7717000
41541,3574000
41551,8095000
41561,10371000
41571,7885000
41581,0
41591,3045000
41601,8643000
41611,5810000
41621,7565000
41631,0
41641,9234000
41651,6485000
41661,10348000
41671,6370000
41681,9087000
41691,6833000
41701,6784000
41711,3721000
41721,6186000
41731,11088000
41741,5603000
41751,1098000
41761,9013000
41771,6132000
41781,4004000
41791,8052000
41801,6440000
41811,6293000
41821,5766000
41831,0
41841,14410000
41851,0
41861,12391000
41871,1910000
41881,0
41891,5198000
41901,0
41911,10894000
41921,903000
41931,10578000
41941,6261000
41951,0
41961,9746000
41971,6567000
41981,9238000
41991,0
42001,3345000
42011,0
42021,13267000
42031,8224000
42041,8508000
42051,8088000
42061,8127000
42071,0
42081,0
42091,17921000
42101,6126000
42111,9573000
42121,6832000
42131,0
42141,9914000
42151,6782000
42161,9910000
42171,6501000
42181,0
42191,10108000
42201,0
42211,0
42221,20593000
42231,6006000
42241,5746000
42251,5484000
42261,5484000
42271,5958000
42281,5484000
42291,5504000
42301,2002000
42311,14229000
42321,0
42331,15678000
42341,0
42351,13658000
42361,7445000
42371,0
42381,10006000
42391,7649000
42401,0
42411,8745000
42421,8204000
42431,6622000
42441,0
42451,8411000
42461,0
42471,8209000
42481,0
42491,0
42501,16080000
42511,0
42521,15768000
42531,5566000
42541,10653000
42551,2432000
42561,8081000
42571,8250000
42581,8994000
42591,0
42601,7214000
42611,10366000
42621,6455000
42631,8805000
42641,0
42651,7874000
42661,8702000
42671,7869000
42681,9000000
42691,0
42701,0
42711,15082000
42721,14734000
42731,3237000
42741,10424000
42751,4224000
42761,5382000
42771,0
42781,15398000
42791,5896000
42801,8873000
42811,6477000
42821,6201000
42831,4805000
42841,7754000
42851,9372000
42861,10627000
42871,7999000
42881,7713000
42891,4438000
42901,7746000
42911,8434000
42921,0
42931,12426000
42941,3803000
42951,5963000
42961,8336000
42971,8310000
42981,7501000
42991,1803000
43001,11335000
43011,4504000
43021,8172000
43031,8357000
43041,0
43051,12655000
43061,4054000
43071,9497000
43081,6445000
43091,0
43101,10200000
43111,6760000
43121,10749000
43131,6209000
43141,6289000
43151,5428000
43161,0
43171,13667000
43181,7648000
43191,5860000
43201,7110000
43211,0
43221,7550000
43231,8378000
43241,8513000
43251,5072000
43261,7799000
43271,3061000
43281,0
43291,15161000
43301,0
43311,0
43321,3986000
43331,0
43341,14541000
43351,0
43361,9448000
43371,9954000
43381,5748000
43391,6247000
43401,0
43411,14899000
43421,1319000
43431,9151000
43441,7564000
43451,8368000
43461,8106000
43471,9988000
43481,6324000
43491,0
43501,11144000
43511,6189000
43521,7673000
43531,8788000
43541,0
43551,13152000
43561,3078000
43571,10273000
43581,6728000
43591,0
43601,5120000
43611,3742000
43621,9181000
43631,6414000
43641,7016000
43651,6008000
43661,4944000
43671,8989000
43681,6635000
43691,0
43701,12839000
43711,3849000
43721,0
43731,15745000
43741,0
43751,7343000
43761,8576000
43771,7821000
43781,0
43791,0
43801,7796000
43811,11053000
43821,5107000
43831,6393000
43841,9023000
43851,6768000
43861,2869000
43871,9089000
43881,6623000
43891,6009000
43901,6410000
43911,1476000
43921,10363000
43931,6183000
43941,7954000
43951,7211000
43961,3243000
43971,9523000
43981,5491000
43991,7623000
44001,3745000
44011,4018000
44021,9343000
44031,7631000
44041,0
44051,13267000
44061,5512000
44071,0
44081,11074000
44091,6051000
44101,5747000
44111,4785000
44121,11039000
44131,9698000
44141,9880000
44151,8780000
44161,6008000
44171,5185000
44181,0
44191,14550000
44201,4270000
44211,3482000
44221,6789000
44231,0
44241,13010000
44251,8415000
44261,0
44271,10881000
44281,5742000
44291,10792000
44301,7962000
44311,5746000
44321,8351000
44331,4786000
44341,3248000
44351,0
44361,12593000
44371,7403000
44381,8558000
44391,8094000
44401,0
44411,8377000
44421,7061000
44431,9640000
44441,7094000
44451,6007000
44461,8533000
44471,0
44481,8258000
44491,8179000
44501,11722000
44511,6659000
44521,5748000
44531,5746000
44541,2748000
44551,0
44561,17035000
44571,0
44581,17045000
44591,5689000
44601,0
44611,6177000
44621,5746000
44631,5395000
44641,4746000
44651,6193000
44661,8578000
44671,6008000
44681,6094000
44691,4003000
44701,7645000
44711,0
44721,15788000
44731,0
44741,16874000
44751,9201000
44761,7002000
44771,4658000
44781,9126000
44791,5728000
44801,7295000
44811,3004000
44821,9670000
44831,6007000
44841,6485000
44851,1885000
44861,0
44871,17496000
44881,6008000
44891,7344000
44901,4004000
44911,5484000
44921,8624000
44931,9020000
44941,4846000
44951,4003000
44961,4005000
44971,0
44981,11619000
44991,0
45001,13240000
45011,0
45021,0
45031,10732000
45041,5976000
45051,8179000
45061,1195000
45071,0
45081,17544000
45091,5819000
45101,11296000
45111,5178000
45121,8308000
45131,8360000
45141,0
45151,10357000
45161,0
45171,13678000
45181,4074000
45191,0
45201,12121000
45211,0
45221,0
45231,16195000
45241,0
45251,16200000
45261,4245000
45271,4110000
45281,8108000
45291,4408000
45301,0
45311,11680000
45321,0
45331,16817000
45341,6574000
45351,1086000
45361,5738000
45371,5746000
45381,5745000
45391,5484000
45401,6486000
45411,0
45421,0
45431,16049000
45441,0
45451,0
45461,6009000
45471,5484000
45481,3744000
45491,12879000
45501,5024000
45511,6519000
45521,8217000
45531,7601000
45541,7336000
45551,5392000
45561,6986000
45571,6925000
45581,7003000
45591,2361000
45601,0
45611,6445000
45621,3081000
45631,8219000
45641,6208000
45651,1850000
45661,10924000
45671,3528000
45681,8473000
45691,8518000
45701,8280000
45711,4209000
45721,5881000
45731,6840000
45741,3440000
45751,4622000
45761,10612000
45771,5995000
45781,8478000
45791,4616000
45801,8446000
45811,8298000
45821,8427000
45831,6459000
45841,6007000
45851,7434000
45861,2684000
45871,10300000
45881,5206000
45891,9984000
45901,0
45911,0
45921,12455000
45931,7371000
45941,6788000
45951,7050000
45961,9046000
45971,7158000
45981,4385000
45991,7311000
46001,9933000
46011,4889000
46021,7214000
46031,9029000
46041,4705000
46051,0
46061,6756000
46071,6232000
46081,4605000
46091,6921000
46101,10281000
46111,8096000
46121,4788000
46131,5439000
46141,6889000
46151,6225000
46161,1985000
46171,14697000
46181,13187000
46191,18633000
46201,10389000
46211,8083000
46221,6842000
46231,5781000
46241,11120000
46251,8051000
46261,0
46271,13856000
46281,7628000
46291,8960000
46301,4025000
46311,11196000
46321,0
46331,14370000
